technic,basis,file1,file2,global time,cpu time,result
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeexact_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeexact_nativegates_ibm_qiskit_opt0_16.qasm.opt.qasm,600.0115170478821,0.0040339999999999,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeexact_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeexact_nativegates_ibm_qiskit_opt0_16.qasm.opt.qasm,600.0829970836639,0.006471,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeexact_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeexact_nativegates_ibm_qiskit_opt0_16.qasm.opt.qasm,600.0662360191345,0.210934,TIMEOUT
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeexact_nativegates_ibm_qiskit_opt0_32.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeexact_nativegates_ibm_qiskit_opt0_32.qasm.opt.qasm,600.0175368785858,0.0143539999999999,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeexact_nativegates_ibm_qiskit_opt0_32.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeexact_nativegates_ibm_qiskit_opt0_32.qasm.opt.qasm,599.9533948898315,0.018155,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeexact_nativegates_ibm_qiskit_opt0_32.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeexact_nativegates_ibm_qiskit_opt0_32.qasm.opt.qasm,600.003160238266,1.465258,TIMEOUT
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeexact_nativegates_ibm_qiskit_opt0_64.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeexact_nativegates_ibm_qiskit_opt0_64.qasm.opt.qasm,600.005471944809,0.036683,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeexact_nativegates_ibm_qiskit_opt0_64.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeexact_nativegates_ibm_qiskit_opt0_64.qasm.opt.qasm,599.9126448631287,0.063382,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeexact_nativegates_ibm_qiskit_opt0_64.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeexact_nativegates_ibm_qiskit_opt0_64.qasm.opt.qasm,600.0634286403656,12.578132,TIMEOUT
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeinexact_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeinexact_nativegates_ibm_qiskit_opt0_16.qasm.opt.qasm,600.00781416893,0.0050979999999999,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeinexact_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeinexact_nativegates_ibm_qiskit_opt0_16.qasm.opt.qasm,600.0606398582458,0.0066189999999999,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeinexact_nativegates_ibm_qiskit_opt0_16.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeinexact_nativegates_ibm_qiskit_opt0_16.qasm.opt.qasm,600.0141508579254,0.2137339999999999,TIMEOUT
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeinexact_nativegates_ibm_qiskit_opt0_32.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeinexact_nativegates_ibm_qiskit_opt0_32.qasm.opt.qasm,599.9849798679352,0.014593,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeinexact_nativegates_ibm_qiskit_opt0_32.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeinexact_nativegates_ibm_qiskit_opt0_32.qasm.opt.qasm,600.0420007705688,0.0188649999999999,TIMEOUT
2n,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeinexact_nativegates_ibm_qiskit_opt0_32.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeinexact_nativegates_ibm_qiskit_opt0_32.qasm.opt.qasm,600.0109782218933,1.4260099999999998,TIMEOUT
id,comp,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeinexact_nativegates_ibm_qiskit_opt0_64.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeinexact_nativegates_ibm_qiskit_opt0_64.qasm.opt.qasm,600.0023818016052,0.037603,TIMEOUT
id,paul,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/origin/qpeinexact_nativegates_ibm_qiskit_opt0_64.qasm,/Users/dekel/Desktop/Formal_Work/project/Quokka-Sharp/experiment/benchmark/algorithm/opt/qpeinexact_nativegates_ibm_qiskit_opt0_64.qasm.opt.qasm,599.9694910049438,0.063365,TIMEOUT
